标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
永泰地铁周边旺铺直租可餐饮明火,白云,永泰,写字楼配套,筑梦云诚-广州市白云区,800,6.4,2.67,"""区县""",113.2794331,23.16431683,113.285868,23.17065742
食堂店铺招商 万人学校 人流量大 一二楼有位置 网红餐厅,白云,白云大道北,档口摊位?1-3层,广东外语外贸大学(北校区)-广州市白云区,33,3600,3.64,"""教育""",113.2983778,23.20661018,113.3048507,23.21280708
永泰商圈！ 临街200平方旺铺，带装修，诚招清吧，酒馆等,白云,永泰,商业街店铺?1层,永泰-地铁站-广州市白云区,200,1.6,2.67,"""商圈""",113.3093204,23.23165204,113.3158067,23.23766183
前庭后院，98方，可分割，免租超长，年前价格优惠,白云,永泰,写字楼配套?1层,T28OAK橡树院(商业),98,8330,2.83,"""NoClass""",113.3087833,23.15500003,113.3152738,23.16102063
白云人和大面积商铺。适合各类大餐饮。火锅，烤肉。韩餐，湘菜等,白云,人和,商业街店铺?1层,人和-地铁站-广州市白云区,160,4.5,9.38,"""乡镇""",113.3075988,23.33562447,113.3140945,23.34166801
华业云谷美容餐饮宵夜街区 邻近地铁 大型社区,白云,永泰,商业街店铺?1-2层,金碧雅苑商铺,90,8500,3.15,"""地产小区""",113.2982984,23.22917788,113.3047493,23.23537149
永泰地铁周边旺铺直租可餐饮明火,白云,永泰,写字楼配套,筑梦云诚-广州市白云区,800,6.4,2.67,"""区县""",113.2794331,23.16431683,113.285868,23.17065742
食堂店铺招商 万人学校 人流量大 一二楼有位置 网红餐厅,白云,白云大道北,档口摊位?1-3层,广东外语外贸大学(北校区)-广州市白云区,33,3600,3.64,"""教育""",113.2983778,23.20661018,113.3048507,23.21280708
雅迪电动车专卖店整店转让主路位置竞争压力小D,白云,同德围,商业街店铺?1层,粤溪商业街-广州市白云区,80,8000,3.33,"""道路""",113.3038053,23.33185604,113.3102911,23.33796604
包办证！房东直租！越秀白云火车站三元里外卖厨房堂食商铺档口,白云,机场路,档口摊位?1层,三元里大道716号小区三元里大道商铺,30,4500,5,"""门址""",113.2603756,23.17269301,113.2668518,23.17887113
同和地铁C出口，临街旺铺招租！餐饮功能齐全，适合百业,白云,同和,商业街店铺?1层,同和站地铁(商业),100,1.8,6,"""NoClass""",113.3321246,23.20278981,113.3387038,23.20848146
岭南新世界商圈一楼招商处，位置好，广场人流大，各行业皆可,白云,白云大道北,商业街店铺?1层,百世商业广场-广州市白云区,415,2.49,2,"""商务大厦""",113.3112943,23.2410184,113.3177815,23.2469918
岭南新世界商圈韩国料理店临街旺铺出租，人流大，即租即开业,白云,白云大道北,其他?1层,百世商业广场-广州市白云区,678,4.07,2,"""商务大厦""",113.3112943,23.2410184,113.3177815,23.2469918
白云区永泰南四街餐饮低价转!转角双开门面 人流量大 客源稳定,白云,白云大道北,临街门面?1层,壹筒乐山钵钵鸡-广州市白云区,80,1800,0.75,"""餐饮""",113.3097667,23.23060048,113.3162555,23.23660251
新装修一楼147 位置超好采光通透 适合猫咖工作室 咖啡店,白云,黄石,写字楼配套?1层,国际单位(商业),147,1.01,2.3,"""商务大厦""",113.2713129,23.21595565,113.2777545,23.22226176
岭南新世界商圈临街旺铺，低价出租，人流大即租即开业,白云,白云大道北,商业街店铺?1层,百世商业广场-广州市白云区,355,3.37,3.16,"""商务大厦""",113.3112943,23.2410184,113.3177815,23.2469918
"3公里内40万消费群体，118方,诚招泰式按摩，花艺，西餐厅",白云,永泰,写字楼配套?1层,T28OAK橡树院(商业),118,1.18,3.33,"""NoClass""",113.3087833,23.15500003,113.3152738,23.16102063
大源临街商铺，325平方只剩一间，可做餐饮可分租有外摆位！！,白云,太和,临街门面?1层,大源里,325,4.88,5,"""购物""",113.355774,23.25106412,113.3623017,23.25682958
广园客运站临街旺铺，超宽门面，人流旺地，停车位充足，业主直租,白云,广园路,临街门面?1层,广园客运站商铺,80.6,8060,3.33,"""长途汽车站""",113.2787153,23.16542524,113.2851514,23.17176543
国道旁产业园商铺招租带装修价格实惠可签长合同D,白云,龙归,商业街店铺?1层,鹤龙五路-道路-广州市白云区,11000,3.14,0.1,"""乡镇""",113.2773037,23.22100272,113.2837337,23.22733896
华业云谷美容餐饮宵夜街区 邻近地铁 大型社区,白云,永泰,商业街店铺?1-2层,安华汇,120,1,2.78,"""购物""",113.3030901,23.22314792,113.3095623,23.22926757
白云学院门口旺铺直租 学校开放式管理 适合奶茶 小吃餐饮,白云,江高镇,临街门面?1层,T1生活创意园(商业),50,5000,3.33,"""工业园区""",113.2155207,23.27615738,113.2220847,23.28182622
白云永泰安华汇，写字楼园区 社区 医院配套 招快餐 烧腊 等,白云,白云大道北,商业街店铺?1层,安华汇,65,1.5,7.69,"""购物""",113.3030901,23.22314792,113.3095623,23.22926757
临街商铺 层高5.5米 可复式 燃气配备 低价招商中,白云,黄石,临街门面?1层,锦辉大厦,200,1.7,2.83,"""商务大厦""",113.2755635,23.22549574,113.2819902,23.2318253
岭南新世界商圈2楼商铺，低价全新装修，可做培训美容服装展厅等,白云,白云大道北,其他?1层,百世商业广场-广州市白云区,530,1.91,1.2,"""商务大厦""",113.3112943,23.2410184,113.3177815,23.2469918
免收中介费，批发市场众多，广园西路一线路边旺铺,白云,广园路,临街门面?1层,御龙国际商寓商铺,36,6500,6.02,"""地产小区""",113.2617853,23.16514274,113.2682503,23.17134042
地铁豪宅相邻 新地标全层3500招餐饮会所 直租优惠！,白云,东平,写字楼配套?3层,东谷中心(商业),3500,29.75,2.83,"""NoClass""",113.3105985,22.97928834,113.3171013,22.98527784
旺铺人流多 85平格局好 窗户可砸适合汽车美容 工作室会所等,白云,黄石,写字楼配套?1层,国际单位(商业),85,5100,2,"""商务大厦""",113.2713129,23.21595565,113.2777545,23.22226176
广园客运站临街旺铺，超宽门面，人流旺地，停车位充足，业主直租,白云,广园路,临街门面?1层,广园客运站商铺,80,1.1,4.58,"""长途汽车站""",113.2787153,23.16542524,113.2851514,23.17176543
122平适合培训机构工作室 咖啡奶茶蛋糕等 可办公可做商铺,白云,黄石,写字楼配套?1层,国际单位(商业),122,9808.8,2.68,"""商务大厦""",113.2713129,23.21595565,113.2777545,23.22226176
临街旺铺低价出租，可做棋牌沐足，餐饮，美业，无转让费，,白云,新市,写字楼配套,亿达商务大厦(商业),438,4.6,3.5,"""商务大厦""",113.2739753,23.20142554,113.2804254,23.20775191
D白云富力桃园社区底商奶茶店转让！D,白云,同德围,社区底商?1层,家宜购零食专营店(桃园店)-广州市白云区,68,1.3,6.37,"""购物""",113.2392092,23.15345757,113.2457398,23.15927434
广州白云餐饮店旺铺低价急转，小几万 精装 日营1600,白云,罗冲围,临街门面?1层,校园路22号院-广州市白云区,50,5000,3.33,"""门址""",113.2338884,23.15345076,113.2404337,23.15919564
梅花园680方生活超市月租3.5万门宽15米带有仓库冷库1,白云,梅花园,商业街店铺?1层,佳润广场,680,3.5,1.72,"""购物""",113.3268794,23.18726963,113.3334526,23.19301074
近地铁成熟高端住宅底商带装修铺位无须转让费 适合各类培训机构,白云,梅花园,社区底商?1层,恒大御府怡新路商铺,310,3.5,3.76,"""地产小区""",113.3348196,23.18209345,113.3414045,23.18776955
白云梅花园麦地西街，品牌服装店转让，人流量大，客源稳,白云,梅花园,商业街店铺?1层,麦地西街小区-广州市白云区,40,4000,3.33,"""地产小区""",113.3261952,23.18926949,113.332767,23.19501853
临街旺铺招租免管理费 格局方正可明火 适合奶茶快餐工作室等广,白云,嘉禾望岗,商业街店铺?1层,T湾区创工场(商业),62,6298,3.39,"""NoClass""",113.405187,23.10146795,113.4116187,23.10779538
近多个大型社区丨地铁口（680方一6800方）招健身美容棋牌,白云,石井,临街门面?1层,智汇未来社区(商业),880,2.46,0.93,"""地产小区""",113.2252652,23.23033699,113.2318222,23.23600807
超大使用率 无入场费 特价创意园区临街餐饮店铺  精装62平,白云,黄石,商业街店铺?1层,国际单位(商业),62.95,7000,3.71,"""商务大厦""",113.2713129,23.21595565,113.2777545,23.22226176
临街旺铺招租免管理费 格局方正可明火 适合奶茶快餐工作室等广,白云,嘉禾望岗,商业街店铺?1层,T湾区创工场(商业),62,6298,3.39,"""NoClass""",113.405187,23.10146795,113.4116187,23.10779538
现有105方简装办公室包装修后一间,白云,黄石,写字楼配套?4层,锦辉大厦,200,30,50,"""商务大厦""",113.2755635,23.22549574,113.2819902,23.2318253
大源不夜城，有电影院，海鲜酒楼，棋牌沐足KTV，肯德基集装箱,白云,京溪,临街门面?1层,大源里,200,2.9,4.83,"""购物""",113.355774,23.25106412,113.3623017,23.25682958
业主直租 京溪超宽展示正对大门电梯69方五米层高,白云,京溪,写字楼配套,VLAB翌方181(商业),69,8280,4,"""工业园区""",113.335241,23.18081003,113.3418258,23.18648408
白云嘉禾金箔天地商铺转租 适合快餐粉面麻辣烫小吃烧腊等,白云,同和,临街门面?1层,金铂广场,80,1.27,5.29,"""购物""",113.3317667,23.20191432,113.3383458,23.20760869
华业云谷里美食美容休闲街 临近地铁 大型住宅商务办公区,白云,白云大道北,商业街店铺?1-2层,华业云谷白云大道商铺,100,8500,2.83,"""道路""",113.3048442,23.2445115,113.3113068,23.2505983
华业云谷美容餐饮休闲街区 紧邻地铁 大型住宅商务办公区,白云,永泰,商业街店铺?1-2层,新兴白云花园商铺,100,8500,2.83,"""地产小区""",113.2683863,23.19596142,113.2748478,23.20224413
免入场费 成熟高端住宅底商头铺招各类社区配套业态,白云,梅花园,社区底商?1层,恒大御府怡新路商铺,102,1.38,4.51,"""地产小区""",113.3348196,23.18209345,113.3414045,23.18776955
地铁旁学校多楼盘密集 适合教育培训乒乓球，舞蹈，美术等,白云,梅花园,社区底商?1层,恒大御府怡新路商铺,300,3.6,4,"""地产小区""",113.3348196,23.18209345,113.3414045,23.18776955
近地铁高端楼盘住宅环绕 小学旁招各类艺术培训 美容美发,白云,梅花园,社区底商?1层,恒大御府怡新路商铺,222,2.6,3.9,"""地产小区""",113.3348196,23.18209345,113.3414045,23.18776955
前庭后院，98方，可分割，免租超长，年前价格优惠,白云,永泰,写字楼配套?1层,T28OAK橡树院(商业),98,8330,2.83,"""NoClass""",113.3087833,23.15500003,113.3152738,23.16102063
地铁旁中高端楼盘密集 临街旺铺适合美容美发，采耳推拿，诊所等,白云,京溪,临街门面?1层,恒大御府怡新路商铺,125,1.6,4.27,"""地产小区""",113.3348196,23.18209345,113.3414045,23.18776955
白云东平餐饮店转让！宵夜一条街，有外摆空间,白云,东平,临街门面?1层,东平北路-道路-广州市白云区,80,8000,3.33,"""区县""",113.2794331,23.16431683,113.285868,23.17065742
白云棠下餐饮店转让！周边都是公寓住宅，人口稠密,白云,机场路,临街门面?1层,汇美苑-广州市白云区,200,2.2,3.67,"""区县""",113.2794331,23.16431683,113.285868,23.17065742
北非摩洛哥园区，118方，物业直租，有诚意可致电,白云,永泰,商业街店铺?1层,T28OAK橡树院(商业),100,1,3.33,"""NoClass""",113.3087833,23.15500003,113.3152738,23.16102063
新市黄石一楼商铺出租快餐汽修配件大件物流办公仓促一体化环境好,白云,黄石,写字楼配套?1层,凯升大厦(商业),120,6000,1.67,"""商务大厦""",113.2743522,23.21725503,113.2807883,23.22358068
临街商铺，精装修 低价招商上下水齐全 随时入驻,白云,黄石,临街门面?1层,锦辉大厦,22,5000,7.58,"""商务大厦""",113.2755635,23.22549574,113.2819902,23.2318253
临街旺铺 汽车美容 600方一手业主 无转让费 可做各行各业,白云,人和,商业街店铺?1层,骏车会汽车养护有限公司-广州市白云区,700,3.5,1.67,"""汽车服务""",113.402463,23.38497098,113.4088796,23.3913055
急！广州白云餐馆10万设备齐整转急转！4门面人流量大老客户多,白云,龙归,临街门面?1层,龙河西路-道路-广州市白云区,260,7000,0.9,"""区县""",113.2794331,23.16431683,113.285868,23.17065742
临街商铺 适合做小吃 奶茶店 烤肉店客流量大 需求高,白云,黄石,临街门面?1层,锦辉大厦,30,6500,7.22,"""商务大厦""",113.2755635,23.22549574,113.2819902,23.2318253
白云永泰餐饮外卖店低价转让！不要水费 带阁楼 早中晚夜市兴旺,白云,永泰,临街门面?1层,食野创意轻食(白云店)-广州市白云区,65,1400,0.72,"""餐饮""",113.2636267,23.18776494,113.2701006,23.19399131
捡漏预警 白云区连锁外卖店！单量月破万 营业额稳定 租金便宜,白云,人和,临街门面?1层,舌尖疯狂在成都(人和店)-广州市白云区,60,3000,1.67,"""餐饮""",113.3041784,23.3414804,113.3106559,23.3475821
石井白云区博越广场100平米商铺停车位多人流量多就差您进驻了,白云,石井,商业街店铺?1层,博越广场-广州市白云区,100,6000,2,"""NoClass""",113.2072446,23.23660013,113.2137844,23.24233041
华业云谷美容餐饮宵夜街区 邻近地铁 大型社区,白云,永泰,商业街店铺?1-2层,龙禧中心(商业),100,9000,3,"""商务大厦""",113.2936441,23.23326058,113.3000789,23.23951478
京溪商圈 住宅密集 适合中医理疗，美容养生，艺术培训汽车美容,白云,梅花园,社区底商?1层,恒大御府怡新路商铺,245,3,4.08,"""地产小区""",113.3348196,23.18209345,113.3414045,23.18776955
大源不夜城，有电影院，海鲜酒楼，棋牌沐足KTV，肯德基集装箱,白云,同和,商业街店铺?1层,大源里,200,2.9,4.83,"""购物""",113.355774,23.25106412,113.3623017,23.25682958
大型社区商业 京溪成熟商圈 带装修 百态皆宜 先到先得,白云,梅花园,社区底商?1层,恒大御府怡新路商铺,88,1.15,4.36,"""地产小区""",113.3348196,23.18209345,113.3414045,23.18776955
成熟住宅区仅有的一间小铺，特别适合快剪，便利店，早餐，文具,白云,梅花园,社区底商?1层,恒大御府怡新路商铺,30,5000,5.56,"""地产小区""",113.3348196,23.18209345,113.3414045,23.18776955
赠送100方外摆区，物业直租，诚招面食馆，茶饮，等轻餐饮,白云,永泰,写字楼配套?1层,T28OAK橡树院(商业),98,8330,2.83,"""NoClass""",113.3087833,23.15500003,113.3152738,23.16102063
大源淘宝村临街旺铺，电影院ktv棋牌沐足写字楼必经之路，临街,白云,太和,临街门面?1层,大源里,161,1.4,2.9,"""购物""",113.355774,23.25106412,113.3623017,23.25682958
梅花园成熟商圈 精装修适合美容美发养生，艺术培训，美术培训等,白云,梅花园,社区底商?1层,恒大御府怡新路商铺,200,2.4,4,"""地产小区""",113.3348196,23.18209345,113.3414045,23.18776955
成熟高端住宅出入口新出铺位招各类社区配套 手快有手慢无,白云,梅花园,社区底商?1层,恒大御府怡新路商铺,60,9000,5,"""地产小区""",113.3348196,23.18209345,113.3414045,23.18776955
近地铁住宅密集 人流主动线 临街招美容美甲水果店便利店文具等,白云,京溪,社区底商?1层,中国电信(恒大御府营业厅)-广州市白云区,59,1.12,6.3,"""地产小区""",113.3348196,23.18209345,113.3414045,23.18776955
白云永泰地铁300米，诚招便利店，猪脚，奶茶，寿司等轻食行业,白云,广州大道北,社区底商?1层,量子创造空间(商业),80,8000,3.33,"""NoClass""",113.288666,23.24674414,113.295084,23.25304565
