标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
中山八路 广州中山八路荔湖大厦地铺,荔湾,中山八路,商业街店铺?1层,丽湖大厦,6.0,3000.0,16.67,"""商务大厦""",113.23926437161633,23.130845629060809,113.24578177999743,23.136660568182479
本铺方正可隔两层，中海中海区域,荔湾,广钢新城,商业街店铺?2层,中海花湾壹号,51.0,7500.0,4.9,"""地产小区""",113.24533107787596,23.074511316033005,113.25186688561964,23.08043296965504
单体药店转让，经营中药、西药，开通医保，具体面议，非诚勿扰。,荔湾,西塱,商业街店铺?1层,新爵公园,97.0,9800.0,3.37,"""旅游景点""",113.25851901123304,23.06907537816355,113.26500872914073,23.07522594752476
做花卉的旺地！人气爆棚,荔湾,芳村,临街门面?2层,棉高路/赤岗西二横路(路口),700.0,3.5,1.67,"""道路""",113.22280525874575,23.062194459102064,113.22939168336586,23.067862111084986
百业皆宜，高挑单边商铺,荔湾,龙津,社区底商,光复中路,180.0,4.8,8.89,"""道路""",113.2581447771577,23.124686049702395,113.2645972384226,23.130822750194434
广钢新城大型社区，一线临街，正对学校,荔湾,广钢新城,商业街店铺?1层,葛洲坝保利海德公馆,33.0,9000.0,9.09,"""地产小区""",113.248931037206,23.074144006345123,113.25545404747553,23.080128899600966
自家店铺无中介及转让费,荔湾,荔湾,商业街店铺?3层,和平东路,38.0,2.2,19.3,"""道路""",113.25832776199003,23.117776518124445,113.26478275267361,23.123916815100757
店铺居于中心位置，客流多，门面宽，10年老店,荔湾,芳村,商业街店铺?1层,广州芳村食街花蕾路,320.0,2.69,2.8,"""NoClass""",113.26194604675247,23.099392417754936,113.26840609600278,23.10559148853507
店面对着珠宝城，旺中旺的地理位置，消费群以珠宝和服装生意人。,荔湾,荔湾,临街门面?1层,德星路,13.0,2700.0,6.92,"""道路""",113.255695457355,23.122060825721996,113.26215714970584,23.128156993689083
门面对着荔湾广场珠宝城东门，距离上下九步行街约50米。,荔湾,荔湾,商业街店铺?1层,德星路,12.0,2700.0,7.5,"""道路""",113.255695457355,23.122060825721996,113.26215714970584,23.128156993689083
业主直租可做餐饮：上下九步行街临街独栋商铺3层共133平方米,荔湾,西关,商业街店铺,第十甫路,133.0,4.0,10.03,"""道路""",113.24817134023647,23.119289057947385,113.2546613769183,23.12525318994104
出租荔湾路档口摊位两个45平米,荔湾,荔湾路,档口摊位,华南国际小商品城(西郊大厦),45.0,2000.0,1.48,"""商务大厦""",113.25261022708202,23.14423271657449,113.25908636606146,23.150276064181516
急、龙津旺铺、西门口陈家祠.价格可谈！,荔湾,龙津,社区底商?1-2层,龙津东路,39.0,5200.0,4.44,"""道路""",113.25814208224118,23.127636176107325,113.26459394512638,23.1337727091895
宝华路餐饮店、麻将馆转让,荔湾,长寿路,商业街店铺,旋源桥,300.0,1.8,2.0,"""道路""",113.24877348340267,23.12086324086269,113.25526053901771,23.126837885671763
芳村浣花路日料店转让，接手可营业,荔湾,芳村,临街门面?1层,浣花路107号,75.0,6150.0,2.73,"""门址""",113.23496481195534,23.08882396670846,113.24152470485915,23.09458552386817
格局方正，广告位大，位置县眼,荔湾,西塱,社区底商?1层,北大资源博雅1898,109.0,2.78,8.5,"""地产小区""",113.25074624314942,23.07675920594279,113.25726192153563,23.082776223505449
"旺铺招租，铺位方正,正面马路,右边是小区门口",荔湾,西塱,商业街店铺?1层,北大资源博雅1898,60.0,1.5,8.33,"""地产小区""",113.25074624314942,23.07675920594279,113.25726192153563,23.082776223505449
十三行商圈独立商铺带阁楼仓库出租,荔湾,西关,商业街店铺?1层,十三行路,8.0,1.2,50.0,"""道路""",113.25839342812277,23.116960538814039,113.26484871804839,23.123101999013444
出租荔湾区十三行商圈临街门面,荔湾,西关,临街门面?1层,十三行路,8.0,1.2,50.0,"""道路""",113.25839342812277,23.116960538814039,113.26484871804839,23.123101999013444
急着回老家低价转让旺铺,荔湾,荔湾,临街门面?1层,新潮造型烫染连锁,40.0,1700.0,1.42,"""休闲娱乐""",113.42815816775051,23.12592864037364,113.43463233418486,23.131957500980044
芳村大道西33号,荔湾,荔湾,商业街店铺?1层,广东省广州市荔湾区芳村大道西39-、41号,63.0,1.0,5.29,"""门址""",113.2264387248713,23.111299980465025,113.23299322581632,23.116977191538209
